Timestamp,Position_N,Position_E,Position_D,Velocity_N,Velocity_E,Velocity_D,Attitude_Roll,Attitude_Pitch,Attitude_Yaw,Motor_RPMs
1747351090.1057045,1.564000129699707,47.397970699999995,8.5461638,0.0,-0.009999999776482582,-0.32999998331069946,-0.3211965560913086,-0.4119097590446472,-7.818907260894775,0
1747351090.2060509,1.571000099182129,47.397970699999995,8.5461638,0.0,-0.009999999776482582,-0.32999998331069946,-0.3274786174297333,-0.41390836238861084,-7.7181620597839355,0
1747351090.30662,1.5760000944137573,47.397970699999995,8.5461638,0.0,-0.009999999776482582,-0.3199999928474426,-0.33148959279060364,-0.41498005390167236,-7.63120698928833,0
1747351090.4077623,1.5820000171661377,47.397970699999995,8.5461637,0.0,-0.009999999776482582,-0.3100000023841858,-0.33737918734550476,-0.4164484441280365,-7.4750165939331055,0
1747351090.5083115,1.5860000848770142,47.397970699999995,8.5461637,0.0,-0.009999999776482582,-0.3100000023841858,-0.3413761258125305,-0.4173610806465149,-7.354549407958984,0
1747351090.609496,1.593000054359436,47.397970699999995,8.5461637,0.0,-0.009999999776482582,-0.29999998211860657,-0.34745368361473083,-0.4184553623199463,-7.151037216186523,0
1747351090.7100203,1.5970001220703125,47.397970699999995,8.5461637,0.0,-0.009999999776482582,-0.29999998211860657,-0.3515772223472595,-0.4189201891422272,-7.001194000244141,0
1747351090.8110986,1.6040000915527344,47.397970699999995,8.5461637,0.0,-0.009999999776482582,-0.29999998211860657,-0.35757899284362793,-0.4194232225418091,-6.7537617683410645,0
1747351090.9115071,1.6080000400543213,47.397970699999995,8.5461637,0.0,-0.009999999776482582,-0.28999999165534973,-0.3613775670528412,-0.41976144909858704,-6.572636604309082,0
1747351091.0126238,1.6140000820159912,47.397970799999996,8.5461637,0.0,-0.009999999776482582,-0.28999999165534973,-0.36694473028182983,-0.42045876383781433,-6.284435272216797,0
1747351091.113125,1.6180000305175781,47.397970799999996,8.5461637,0.0,-0.009999999776482582,-0.28999999165534973,-0.3705793023109436,-0.42075908184051514,-6.081531524658203,0
1747351091.2146025,1.6250001192092896,47.397970799999996,8.5461637,0.0,-0.009999999776482582,-0.2800000011920929,-0.3758453130722046,-0.420908123254776,-5.762654781341553,0
1747351091.3151767,1.6290000677108765,47.397970799999996,8.5461637,0.0,-0.009999999776482582,-0.2800000011920929,-0.37929269671440125,-0.42077600955963135,-5.5411787033081055,0
1747351091.416263,1.6350001096725464,47.397970799999996,8.5461637,0.0,-0.009999999776482582,-0.26999998092651367,-0.38407018780708313,-0.42039698362350464,-5.196652412414551,0
1747351091.5167706,1.6390000581741333,47.397970799999996,8.5461637,0.0,-0.009999999776482582,-0.26999998092651367,-0.38721486926078796,-0.4198600649833679,-4.944612979888916,0
1747351091.617963,1.6450001001358032,47.397970799999996,8.5461637,0.0,-0.009999999776482582,-0.25999999046325684,-0.3918617069721222,-0.41882696747779846,-4.557591915130615,0
1747351091.718342,1.6490000486373901,47.397970799999996,8.5461637,0.0,-0.009999999776482582,-0.25999999046325684,-0.39440032839775085,-0.4180036187171936,-4.293331623077393,0
1747351091.8192525,1.6540000438690186,47.397970799999996,8.5461637,0.0,-0.009999999776482582,-0.25,-0.3976028859615326,-0.41669681668281555,-3.8876750469207764,0
1747351091.9196708,1.658000111579895,47.397970799999996,8.5461637,0.0,-0.009999999776482582,-0.25,-0.39982160925865173,-0.41580453515052795,-3.612126588821411,0
1747351092.0205128,1.6640000343322754,47.397970799999996,8.5461637,0.0,-0.009999999776482582,-0.23999999463558197,-0.4026021957397461,-0.4141794443130493,-3.1915462017059326,0
1747351092.1209054,1.6670000553131104,47.397970799999996,8.5461637,0.0,-0.009999999776482582,-0.23999999463558197,-0.4040420651435852,-0.4127464294433594,-2.9071643352508545,0
1747351092.2219214,1.6730000972747803,47.397970799999996,8.5461637,0.0,0.0,-0.22999998927116394,-0.40546438097953796,-0.410202294588089,-2.4767751693725586,0
1747351092.3222928,1.6760001182556152,47.397970799999996,8.5461637,0.0,0.0,-0.22999998927116394,-0.40590691566467285,-0.4082191288471222,-2.1874685287475586,0
1747351092.4232895,1.6810001134872437,47.397970799999996,8.5461637,0.0,0.0,-0.2199999988079071,-0.4059861898422241,-0.4045164883136749,-1.7501749992370605,0
1747351092.5236683,1.6850000619888306,47.397970799999996,8.5461637,0.0,0.0,-0.2199999988079071,-0.40557390451431274,-0.40153786540031433,-1.4575124979019165,0
1747351092.6248276,1.690000057220459,47.397970799999996,8.5461637,0.0,0.0,-0.2199999988079071,-0.4046178162097931,-0.39641380310058594,-1.0178923606872559,0
1747351092.7251706,1.693000078201294,47.397970799999996,8.5461637,0.0,0.0,-0.20999999344348907,-0.40352344512939453,-0.39251571893692017,-0.7247225046157837,0
1747351092.8264906,1.6980000734329224,47.397970799999996,8.5461637,0.0,0.0,-0.20999999344348907,-0.4013572931289673,-0.3861439824104309,-0.28578951954841614,0
1747351092.9268754,1.7020000219345093,47.397970799999996,8.5461637,0.0,0.0,-0.19999998807907104,-0.3996042311191559,-0.38174185156822205,0.009829876944422722,0
1747351093.0281043,1.7060000896453857,47.397970799999996,8.5461637,0.0,0.0,-0.19999998807907104,-0.39626508951187134,-0.3749511241912842,0.456950843334198,0
1747351093.1284769,1.7090001106262207,47.397970799999996,8.5461637,0.0,0.0,-0.19999998807907104,-0.39355581998825073,-0.37030133605003357,0.7525181174278259,0
1747351093.229694,1.7140001058578491,47.397970799999996,8.5461637,0.0,0.0,-0.1899999976158142,-0.38892924785614014,-0.3631966710090637,1.191088080406189,0
1747351093.330132,1.717000126838684,47.397970799999996,8.5461637,0.0,0.0,-0.1899999976158142,-0.38544929027557373,-0.358425110578537,1.4796732664108276,0
1747351093.4312491,1.721000075340271,47.397970799999996,8.5461637,0.0,0.0,-0.2199999988079071,-0.37963250279426575,-0.35103246569633484,1.9062190055847168,0
1747351093.5316353,1.725000023841858,47.397970799999996,8.5461637,0.0,0.0,-0.25,-0.3753134310245514,-0.34577351808547974,2.1859793663024902,0
1747351093.6326776,1.7320001125335693,47.397970799999996,8.5461637,-0.019999999552965164,0.0,-0.29999998211860657,-0.3683517873287201,-0.3374428153038025,2.5977864265441895,0
1747351093.7331228,1.7370001077651978,47.397970799999996,8.5461637,-0.04999999701976776,0.0,-0.3199999928474426,-0.3631829023361206,-0.33188048005104065,2.8669188022613525,0
1747351093.834343,1.7450001239776611,47.397970799999996,8.5461637,-0.07999999821186066,0.0,-0.32999998331069946,-0.3549884855747223,-0.3236737847328186,3.2618067264556885,0
1747351093.9347632,1.7500001192092896,47.397970799999996,8.5461637,-0.11999999731779099,0.0,-0.32999998331069946,-0.3492746353149414,-0.3183673322200775,3.5185840129852295,0
1747351094.0360239,1.7590000629425049,47.397970799999996,8.5461637,-0.17000000178813934,0.0,-0.32999998331069946,-0.33992934226989746,-0.31040337681770325,3.893648147583008,0
